"id","book_id","date","rating","hash","review_text","capture_date"
450,7206,"2021-01-02",5,b9f355a6e53200de9930b71c23f71262cf533cd1,"I was pleasantly surprised with this sweet, time travel romance. (Time period: a Colonel from 1645 who is injured in battle, and while trying to escape from his enemies, all of a sudden finds himself inexplicably climbing over a yard wall and lands up in the presence of Dr. Jessica Shepherd (the year now is 1995) The story had realistic character chemistry, it was well paced, with relatable and interesting characters. Enjoyable plot. Implied sex, but clean - No burning hot steamy sex scenes, no  I was pleasantly surprised with this sweet, time travel romance. (Time period: a Colonel from 1645 who is injured in battle, and while trying to escape from his enemies, all of a sudden finds himself inexplicably climbing over a yard wall and lands up in the presence of Dr. Jessica Shepherd (the year now is 1995) The story had realistic character chemistry, it was well paced, with relatable and interesting characters. Enjoyable plot. Implied sex, but clean - No burning hot steamy sex scenes, no profanity. ...more","2022-01-27"
451,7206,"2016-12-12",5,"5cb3564b9da86d9059c3541f62828754713c3160","Wonderful tale, very well written with interesting characters! Even though my family of reenactors are in the USA, I suspect that reenactors of any time period have the same rabid attention to minutiae. I feel that the time travel aspects were handled very well without a whole lot of fuss. The publisher's blurb gives hints and clues but can't begin to help the reader appreciate this book. You just have to read it!  Wonderful tale, very well written with interesting characters! Even though my family of reenactors are in the USA, I suspect that reenactors of any time period have the same rabid attention to minutiae. I feel that the time travel aspects were handled very well without a whole lot of fuss. The publisher's blurb gives hints and clues but can't begin to help the reader appreciate this book. You just have to read it!  ...more","2022-01-27"
452,7206,"2018-02-11",4,"3abb7b6b16b1ef7ba202e143214a61413495c4cb",Love has no bounds. Nathaniel thought that he could outrun the men chasing him but he was nearly at the wall and he has no choice but to jump it. He hopes that Alice is correct about this all. Jessica is catching so much needed sun when a man comes over her wall and lands in her flowers and he is hurt and very confused. He thinks that it is 1645. Jessica thinks that he is playing the fool so she calls her brother Alan to come over and talk to Nathaniel. Alan can't believe that he is here how and Love has no bounds. Nathaniel thought that he could outrun the men chasing him but he was nearly at the wall and he has no choice but to jump it. He hopes that Alice is correct about this all. Jessica is catching so much needed sun when a man comes over her wall and lands in her flowers and he is hurt and very confused. He thinks that it is 1645. Jessica thinks that he is playing the fool so she calls her brother Alan to come over and talk to Nathaniel. Alan can't believe that he is here how and why? Can Alan & Nathaniel prove to Jessica that the story is true and that he does somehow come from the past. But they know that he can't stay here as it could change the course of history. Nathaniel learns that he did die on the day that he disappeared and that his legacy did continue. But what now they know that they don't have much time and Nathaniel still has no idea why he needs to bring Jessica back with him. He knows that he hasn't much time left but he needs her to bring his son back with her as he will die if he stays in Nathaniel's time but she doesn't want to go back home with Nathaniel but she knows that she can't stay as he is about to be killed. But what happens if that isn't how the story ends? Will they find a way to be together like Dame Alice said? A good read.  ...more,"2022-01-27"
453,7206,"2015-10-27",5,e5a0c859920754c4d1600b63f5ef1d87a40de83b,"An Exciting Read!What a fabulous time travel romance with a lot of twists and turns! From the moment Nathan catapulted over Jessica's garden wall into the year 1995 from his year 1645, life as they knew it would never be the same! I enjoyed this story so much! I hope you do too! An Exciting Read!What a fabulous time travel romance with a lot of twists and turns! From the moment Nathan catapulted over Jessica's garden wall into the year 1995 from his year 1645, life as they knew it would never be the same! I enjoyed this story so much! I hope you do too! ...more","2022-01-27"
454,7206,"2017-04-22",4,"522957dc878425b45111504c71c193a8c9aeadcd","Very entertaining 'Time Slip' story with a nifty twist. Characters were handled well and I was not subjected to the 'oh, gosh, this is so strange and new! reaction you sometimes get with these stories. While the author did her research, this is not what I would call 'historical fiction' (well... It's time travel, after all) with a lot of details that immerse you in the period. It isn't meant to be. I wouldn't mind a reread, and would recommend this for entertainment and a smile. Very entertaining 'Time Slip' story with a nifty twist. Characters were handled well and I was not subjected to the 'oh, gosh, this is so strange and new! reaction you sometimes get with these stories. While the author did her research, this is not what I would call 'historical fiction' (well... It's time travel, after all) with a lot of details that immerse you in the period. It isn't meant to be. I wouldn't mind a reread, and would recommend this for entertainment and a smile. ...more","2022-01-27"
455,7206,"2019-12-03",3,"2e3b223d70aeadb38a9bde97e633bbd37b9d715b","Excusing a few cigarettes and some food, I read this in one sitting. The beginning had me laughing a lot; the end dragged on a bit. Fun read.","2022-01-27"
456,7206,"2016-12-01",2.5,d073aacdab3b699e659cc6cfb0fbe8e1ecc41cac,"Good sweet romance, enough mystery to keep me reading.","2022-01-27"
457,7206,"2016-04-02",5,fcb2a84e90d4c282d272867ba31f98a071f27138,Great book!,"2022-01-27"
458,7206,"2015-10-18",4,"95de32bce84b7acb4a29ebf553cb1380722f1b6d",Oh that was a fun read - not a big fan of time travel books - but this was a lovely romance and it all fitted together really well!!,"2022-01-27"
459,7206,"2015-10-31",1,a5f1eff6339c2fd393499a9ece4ec8080772881a,Short read and was so boring.,"2022-01-27"
460,7206,"2019-01-23",4,"1811348f48780f86e53912c64503eb49e16dfa70",Loved it.,"2022-01-27"
461,7206,"2015-10-30",5,"2190b738c92982e16baaae79354ad6ad47325d85","TWO DIFFERENT WORLDSOne day in June, 1995, Nathaniel Preston unceremoniously toppled over Jessicaâs garden wall, ruining her beautiful flowers. She was irate that this stranger had the audacity to trespass and told him so, in no uncertain terms. But there he was and where did he come from? He came from the same little English village he was in now, but that year was 1645!Jess and Nathaniel fall in love with each other quite early in the story, so throughout the book, this keeps the reader on edg TWO DIFFERENT WORLDSOne day in June, 1995, Nathaniel Preston unceremoniously toppled over Jessicaâs garden wall, ruining her beautiful flowers. She was irate that this stranger had the audacity to trespass and told him so, in no uncertain terms. But there he was and where did he come from? He came from the same little English village he was in now, but that year was 1645!Jess and Nathaniel fall in love with each other quite early in the story, so throughout the book, this keeps the reader on edge, wondering about their 350 year time discrepancy and if they have definitive decisions to help them with their dilemma or if they must answer to a higher power.They traveled back and forth several times between 1645 and 1995, each time facing similar difficulties that being in the wrong time frame presented, and each feeling like an alien in a strange land.Nathanielâs acclimatization to all the changes that had taken place from his time to the present is reminiscent of how homecoming Vietnam servicemen felt when they arrived home. It was as if they had entered a different world, a different age. For the first time, they saw bell-bottomed pants, mutton chop sideburns, peace medallions, flower children (hippies),new idioms, free love, etc. It was quite an adjustment for them, to say the least. Imagine all the changes that had taken place during 350 years--Nathanielâs time--to 1995, the year into which he was thrown.This book fits into the genres of historical fiction, contemporary fiction, romance, and mystery. It is extremely well planned and, to be sure, well written. The author is highly imaginative, and keeps you guessing what will happen with each turn of a page. In essence, it is interactive mastery and forces you to collaborate in order to solve the mystery of which century will claim the protagonists.Thank you for an excellent read, Ms. Stuart.Definitely merits 5 stars!Phyllis Eisenstadt ...more","2022-01-27"
462,7206,"2021-04-26",3,"7555f39bde24fd793db58af333a8875a490decd5","I enjoy the historical mysteries written by this author under the name A.M. Stuart, and decided to try this one. It was a cute time travel romance. I enjoyed it.","2022-01-27"
463,7206,"2017-08-06",3,"63edc45600782b5907a55155c65a8c1debe73e81","Rather intriguing idea of time travel where both a man from the 17th century and a 20th century woman are both able to go into the other's time. Also, there was truly a purpose for the time travel-to save a life. There was too much sex in it for my taste and things moved along pretty quickly. The characters were enjoyable though.  Rather intriguing idea of time travel where both a man from the 17th century and a 20th century woman are both able to go into the other's time. Also, there was truly a purpose for the time travel-to save a life. There was too much sex in it for my taste and things moved along pretty quickly. The characters were enjoyable though.  ...more","2022-01-27"
464,7206,"2016-03-12",5,"3edea3ec9a30faf06e90d119b3f2333bd18b4683","A Lovely taleI chose this rating because I really enjoyed this light hearted fantasy. And if one might question whether a 17th century nobleman would adjust to the 20th century as well and as quickly as did Nat, well... that's what fantasies are all about. A Lovely taleI chose this rating because I really enjoyed this light hearted fantasy. And if one might question whether a 17th century nobleman would adjust to the 20th century as well and as quickly as did Nat, well... that's what fantasies are all about. ...more","2022-01-27"
465,7206,"2016-02-08",5,"212b31c4d33e077baefac1d8d8210f4c0e015d30","A doctor, a soldier, a lovely romance. Add the fact that the soldier is from the 17th century and you have a time travel romance. It has action, emotion, some humour, and two characters who you fall in love with and want a happily ever after for. But is this possible when they belong to two different times? Lovely writing, lovely story and great to read about a time period I donât know much about. Disclaimer: While I personally know the author, this does not affect my star rating.","2022-01-27"
466,7206,"2016-05-23",5,"0a1a4b24b7ca274b33ef915064bad2dc0615ab55","What a wonderful, entertaining and interesting contemporary historical romance to read. This story is about Jessica a feisty pediatric doctor and Nathaniel an injured soldier, dressed in period costume (from the English Civil War in the seventeenth century) who lands in Jessica's flower bed. This book has humor, a man coming to terms, dealing with modern life, intrigue, sexual tension, war, action, time-travel and romance. The story is well-written and the characters intertwined well with each o What a wonderful, entertaining and interesting contemporary historical romance to read. This story is about Jessica a feisty pediatric doctor and Nathaniel an injured soldier, dressed in period costume (from the English Civil War in the seventeenth century) who lands in Jessica's flower bed. This book has humor, a man coming to terms, dealing with modern life, intrigue, sexual tension, war, action, time-travel and romance. The story is well-written and the characters intertwined well with each other and the situation they found themselves in. I definitely recommend this book ...more","2022-01-27"
467,7206,"2017-06-29",1,ea93aca89353fa28ae71d1d1dab17d63a4bb3afe,"Alas, this is not squeaky clean enough for me, so I have stopped reading it. ð¶ What in the world does the cover of the book have to do with the story?","2022-01-27"
468,7206,"2015-10-18",4,efecea2e9069127cadebaf62a3a0ec3a921ffd30,Loved this time travel book. I loved Nathaniel and I was happy to see him show up in Jessica's life. It was great how Nathaniel was able to learn more about the future and be accepting as he had a scientific mind. Great book! Loved this time travel book. I loved Nathaniel and I was happy to see him show up in Jessica's life. It was great how Nathaniel was able to learn more about the future and be accepting as he had a scientific mind. Great book! ...more,"2022-01-27"
469,7206,"2015-11-15",2.5,f8d33b3febfb6775fa564cfd35f2c0bed394aec9,Time Travel with a purpose...This is a quick read packed with a great story line and a lot of detail!Jessica is quite upset when she finds Nat in her garden crushing her flowers. At first believing him to be one of the historical reenacters that her brother participates with as a history professor at a local college. She very soon believes he may indeed have arrived here from another time and place. I don't want to give too much away so will just say his reason for his arrival and visit back to  Time Travel with a purpose...This is a quick read packed with a great story line and a lot of detail!Jessica is quite upset when she finds Nat in her garden crushing her flowers. At first believing him to be one of the historical reenacters that her brother participates with as a history professor at a local college. She very soon believes he may indeed have arrived here from another time and place. I don't want to give too much away so will just say his reason for his arrival and visit back to the past are full of surprises. Great characters that are so easy to fall in love with and a very creative way too clear Nat's ability to live in this time.Definitely worth a read! ...more,"2022-01-27"
470,7206,"2014-11-03",5,"573bea7e46f0b8da5a73b0576e0c914aad855290","Dr Jessica Shepherd was relaxing in her front garden on a welcome day off when she was interrupted by the sudden arrival of a young man who tumbled over her garden wall and into the flower bed below. His manner of dress made her think he was a friend of her brother; a historian, Alan was part of a group of military re-enactors who would recreate the Civil War with the Battle of Chesham Bridge being acted out at Heatherhill Hall which was owned by the National Trust.The man, who called himself Na Dr Jessica Shepherd was relaxing in her front garden on a welcome day off when she was interrupted by the sudden arrival of a young man who tumbled over her garden wall and into the flower bed below. His manner of dress made her think he was a friend of her brother; a historian, Alan was part of a group of military re-enactors who would recreate the Civil War with the Battle of Chesham Bridge being acted out at Heatherhill Hall which was owned by the National Trust.The man, who called himself Nathaniel Preston was wounded â he was shocked to hear the year was 1995 and told Jessica he had been wounded in a battle in 1645. As the sceptical Jess, with the help of Alan and his historical knowledge, gradually began to realise what Nathaniel said was true, the thought that there was three hundred and fifty years between their existences stunned her. But was there a reason Nathaniel had arrived on her doorstep? As Jessâ feelings grew for the dashing soldier, her heart was breaking â there was no way they could change the events of history; the anniversary of the Battle of Chesham Bridge was nearâ¦ I absolutely loved this light hearted and fun historical romance novella by Aussie author Alison Stuart. Secrets in Time is a quick, easy read filled with mystery and intrigue; the characters are delightful, the blending of the past and current time done very well. I enjoyed reading the authorâs notes at the end regarding the history of 1645 and have no hesitation in highly recommending Secrets in Time, along with all this authorâs work.  ...more","2022-01-27"
471,7206,"2018-03-09",4,"4c7446261de8f7a80b5d1c9eb52fba8f17bce44b","I'm picky about time travel romances. I generally prefer the HEA to take place in the historical era, rather than modern day (or 1995, in this case) But I have one notable exception: if the historical character died in their era. then I'm okay with them getting a second chance in a different time. That's what happens here, when a 17th century cavalier crashes into a modern day doctor's garden, with an agenda and a desperate hope. Add in some English Civil War reenactors, reenacting the historic  I'm picky about time travel romances. I generally prefer the HEA to take place in the historical era, rather than modern day (or 1995, in this case) But I have one notable exception: if the historical character died in their era. then I'm okay with them getting a second chance in a different time. That's what happens here, when a 17th century cavalier crashes into a modern day doctor's garden, with an agenda and a desperate hope. Add in some English Civil War reenactors, reenacting the historic battle that did/will kill our hero in his own time, an elderly modern-day descendant, and one heroine's ex with an axe to grind, and what we get is a well thought out tale, flavored with an eye to historical detail, and two characters who literally come from different worlds, but couldn't be more right for each other. This was my first book by Alison Stuart, but definitely not my last. I look forward to reading much more from this author.  ...more","2022-01-27"
472,7206,"2016-09-04",3,"2b924fd3b1825aa904417704fed6f12680069307",What's with the cover? It doesn't match the book at all??? I would prefer a man in a civil war uniform to this nonsense. What's with the cover? It doesn't match the book at all??? I would prefer a man in a civil war uniform to this nonsense. ...more,"2022-01-27"
473,7206,"2018-07-05",4,"7a9feb3d87560f63cf3478bc055b4e16060364ba",Loved every word of this sweet beautiful love story which stretches across the realms of time and possibility!,"2022-01-27"
474,7702,"2015-09-03",4,"71c31cd9cfa3c2938520504f276a53587af737d2","The Warhammer 40,000 universe is such a massive and entertaining one that it takes awhile to get to know it's major players. As you read and become acquainted with the various heroes, villains, and armies that populate it you start to hear intriguing things from other fans about characters and concepts you may like. So when you finally get a chance to read about something like a Space Marine Legion you've heard so much about it you wonder if what you've heard will live up to the hype.That's what The Warhammer 40,000 universe is such a massive and entertaining one that it takes awhile to get to know it's major players. As you read and become acquainted with the various heroes, villains, and armies that populate it you start to hear intriguing things from other fans about characters and concepts you may like. So when you finally get a chance to read about something like a Space Marine Legion you've heard so much about it you wonder if what you've heard will live up to the hype.That's what happened to me with the Ultramarines and writer Graham McNeill's novels about their 4th company and it's heroic leader Uriel Ventris. When I started the first âUltramarines Omnibusâ that contained McNeill's novels âNightbringer,â âWarriors of Ultramarâ and âDead Sky Black Sunâ the Salamanders were my favorite Space Marine Legion thanks to their humanity and Nick Kyme's great novels about the Sons of Vulkan. I was very curious about the Ultramarines though and their battle cry of âCourage and Honourâ it seemed to me that they might be like the Captain Americas of the 40K universe.Having finished the first âUltramarinesâ omnibus I now realize the warriors of Ultramar are not quite like my favorite super hero, but they are fascinating and fun heroic characters and I loved reading about them. I'd say their now my second favorite Space Marine Legion.For me part of the appeal of the Ultramarines is they're consummate heroes. Their fun guys to root for when the chips are down and they refuse to let themselves be broken, but what makes their Legion especially interesting is that they're literally the most âby the bookâ Space Marine Legion ever. That's because their Primarch, Roboute Gulliman wrote the âCodex Astartes,â a sort of 40K version of âThe Art of War.â A number of other Space Marine Legions follow the âCodex Astartes,â but to the Ultramarines it's almost a sacred text. So it can hamper their effectiveness in the field.That means characters like Uriel Ventris are faced with a great challenge. What happens when they're put in a conflict where following the rigid instructions of the âCodex Astartesâ means innocents and fellow battle brothers will die? Is Ventris' duty to âCodexâ alone or the larger principles of courage and honor?Those are some of questions Ventris wrestles with over the course of the three novels. It's fascinating to watch him grow as both a leader and a person as he sometimes decides he has to break away from the âCodex.â It's also exciting to watch him deal with the consequences of his actions. And even though Ventris is an eight foot tall genetically engineered super soldier and no longer technically human he's still easy to identify with. He suffers moments of doubt, uncertainty, sadness and horror as he navigates the three novels.Uriel isn't the only great character in the Ultramarine Omnibus. We also get to know a number of his battle brothers like Sergeant Pasanius; a big bruiser even for a Space Marine, and Uriel's best friend. I have a soft spot for loyal strongmen types I think because of my love for Marvel Comics Thing, and Pasanius does share some of Grimm's qualities especially when it comes to sticking by your friends. That loyalty was pretty moving and by the third book there's almost a Frodo and Sam vibe to Ventris and Pasanius that is especially poignantI also grew to really like Uriel's sort of rival in the 4th Company, Sergeant Learchus. In the second book, âWarriors of Ultramarâ McNeill gives him some scenes that shows just how cunning, capable and badass he is. McNeill also populates each book with an interesting cast of characters that inhabit the particular world Ventris and his battle brothers are fighting for or fighting on; like the law enforcers of the Adeptus Arbites in âNightbringer,â the soldier and physician who is haunted by survivor's guilt in âWarriors of Ultramar,â and the renegade Space Marines that Ventris and Pasanius encounter in âDead Sky Black SunâAs for the actual stories of the novels? They're a lot of fun and it's great that each book is a very different kind of tale. In âNightbringerâ Ventris and the 4th Company find themselves embroiled in a mysterious alien conspiracy that could spell doom for an entire planet and perhaps the galaxy. âWarriors of Ultramarâ finds the 4th Company battling the Ultramarines most hated foe, the savage, ravenous bio organic monstrosities of the Tyranids. The fallout from that battle is felt in the final novel âDead Sky Black Sunâ where Ventris and Pasanius suddenly find themselves stranded on a demon world in the heart of the infernal âEye of Terror.âOf the three novels I think âDead Sky Black Sunâ is probably my favorite. I don't want to spoil anything, but it reads like âReturn of the Kingâ if Mordor was turned up to 11 and Frodo and Sam were ass-kicking sci-fi warriors relying on nothing but their courage, cunning, and combat skills. Yes it's that fun. McNeill has a great and cinematic way of writing fast and furious action scenes that reminded me of something that you'd see in a Matthew Vaughn film.So, once again, yes the âUltramarine Omnibusâ did live up to the hype for me. It was an exciting and action packed read full of diverse stories and characters I really cared about. I can't wait to tackle the second volume, which features the next three adventures in the saga of Uriel Ventris. ...more","2022-01-27"
475,7702,"2017-02-01",4,f0c330d69cd5241fcdf551fbaf8772431c241837,"Honestly speaking, It held my attention to a point that I can no longer put down the book until the very end. And this is due to the fact that the action driven plot was really well done. It reminded of the classic action-packed films (i.e. Rambo, Predator, Terminator and so forth) that really made me forget the cares of the world for an hour, as the film entertained me with action and simple plot lines of Hero and Villain. The Ultramarines Omnibus is the same. The plot is simple and pretty stra Honestly speaking, It held my attention to a point that I can no longer put down the book until the very end. And this is due to the fact that the action driven plot was really well done. It reminded of the classic action-packed films (i.e. Rambo, Predator, Terminator and so forth) that really made me forget the cares of the world for an hour, as the film entertained me with action and simple plot lines of Hero and Villain. The Ultramarines Omnibus is the same. The plot is simple and pretty straightforward while the action was amazing and totally mesmerizing. Hence, making a successful action based novel within the sci-fi genre. The action was so good that I can clearly imagine the battle, carnage, pain, struggles and triumph of Uriel and his band. It was like watching a 3D action movie and I am in the middle of it. :-)Therefore, I truly recommend the book to those who are looking for a good action driven sci-fi book to read on weekends or during a long flight. ...more","2022-01-27"
476,7702,"2014-01-02",5,cbed9a6c7851a343fdb8a617bfa578abc2c55869,"Nothing new to say that hasn't been said before about this series, so I'll keep this brief. The settings are truly epic, these are Graham's earlier works, and their still awesome (seriously, why does this guy not get the respect he deserves? Oh yeah, he writes 'genre' fiction...). The scale, as always, is grand and yet he still finds time to make you care about the characters and to connect with them.A lot of the charm of his writing are the little things such as showcasing the 'average' person. Nothing new to say that hasn't been said before about this series, so I'll keep this brief. The settings are truly epic, these are Graham's earlier works, and their still awesome (seriously, why does this guy not get the respect he deserves? Oh yeah, he writes 'genre' fiction...). The scale, as always, is grand and yet he still finds time to make you care about the characters and to connect with them.A lot of the charm of his writing are the little things such as showcasing the 'average' person. In the second book in this omni, 'Warriors of Ultramar', there's a group of drugged out hooligans/thugs/gangmembers who unwittingly turn into reluctant heroes. Of a sort. He puts little touches like that in everything he writes, and it adds to the levels of charm and believability in all of his work. However, as great as Sergeant Pasanius and Captain Uriel Ventris are, for me anyway, the scene stealer was a traitor: Honsou of the IV Legion 'Iron Warriors'. Yes, that's right, a Chaos Space Marine is the biggest draw in a book about Ultramarines, no really, read it and find out what I mean. Looking forward to reading the rest of the series and hoping he's got more coming down the pipe at some point.  ...more","2022-01-27"
477,7702,"2019-05-31",5,"2fbe0e5ae20cfb2692a86405a9f2ba20175db14f","Loved it, completely","2022-01-27"
478,7702,"2019-07-10",3,"3ce72a67a24110407510609747ea6b6a7a304b59","Short Story: Uriel Ventris blows up a bridge.Book 1: Uriel Ventris fails to quell civil unrest; Dark Elf PartyBook 2: Uriel Ventris VS SPACE BUGSBook 3: Uriel Ventris goes to HellThese are Graham McNeill's first novels and it shows: the first book is super bloated with lots of characters, the second is almost worst, and the character writing is flimsy as hell. He can't write action scenes; they're boring. He can juggle a plot, but without characters or action it's like, why?Why did I sit through Short Story: Uriel Ventris blows up a bridge.Book 1: Uriel Ventris fails to quell civil unrest; Dark Elf PartyBook 2: Uriel Ventris VS SPACE BUGSBook 3: Uriel Ventris goes to HellThese are Graham McNeill's first novels and it shows: the first book is super bloated with lots of characters, the second is almost worst, and the character writing is flimsy as hell. He can't write action scenes; they're boring. He can juggle a plot, but without characters or action it's like, why?Why did I sit through this entire thing? Because there is one thing Graham McNeill is good at, and he's so good at it that if there was any justice in this world he'd be hailed as one of the masters of body horror.Whenever Graham McNeill writes about something awful - a Tyranid swarm devouring a village, crucified space marines, an entire world of chaos demons doing awful things - it's like he transforms into a different, better author. His descriptions become vivid and enthralling, the atmosphere glistens, and you can't put it down.To that end, it's the third book in this trilogy that makes the entire journey worth it. I've never been so repulsed and fascinated at once before, and every page brought fresh new horrors. It's the kind of joy only a certain kind of reader will get, because the rest will be retching. There are so many gross things well described in Dead Sky, Black Sun that it is amazing.If you are thinking of reading this, please don't unless you're a body horror junkie like me. The plots are generic and flat and he managed to make an assault on a Tyranid hiveship boring, god knows how.Oh, one more thing: if you don't know what Warhammer 40k is, you don't really need any knowledge to read these. They're space marines vs evil aliens/demons, no background knowledge required. ...more","2022-01-27"
479,7702,"2021-09-28",5,"0cbe68df25960dfea556f5bd8cfc0e7318c93b17",Great books for war/battles oriented sci-fi. Thought I consider book 1 weaker entry then 2 and 3rd.,"2022-01-27"
480,7702,"2019-04-09",5,"322b3737f2c012e338a047de1dac24bf301712a4","The Ultramarines Omnibus introduces to us to the Ultramarines Chapter of The Space Marines, a chapter who has such a squeaky clean honourable reputation for honesty, integrity, etc that the serve as shining examples of what they other chapters should look up to! :D Or do they? :D The answer is a unequivocal yes indeed! :D But at the same time they are human like everyone else and beneath the surface they all have their personal conflicts and interpretations of the Codes that they are supposed to The Ultramarines Omnibus introduces to us to the Ultramarines Chapter of The Space Marines, a chapter who has such a squeaky clean honourable reputation for honesty, integrity, etc that the serve as shining examples of what they other chapters should look up to! :D Or do they? :D The answer is a unequivocal yes indeed! :D But at the same time they are human like everyone else and beneath the surface they all have their personal conflicts and interpretations of the Codes that they are supposed to follow as Ultramarines! :D This provides for personal conflict and different viewpoints in abundance throughout the book! :DThe Ultramarines Omnibus follows the adventures of Captain Uriel Ventris and his 4th Company of the Chapter! :D The stories also branch off and we get to see things from Sergeants Pasanius, Uriel's best friend. and Learchus who is a Ultramarine through and through but is rather dogmatic! :D This makes for a great combination of characters who all have a different point of view on things! :DThe first short story Chains of Command sees Uriel's promotion to Captain, Nightbringer sees the the Ultramarines taking of a 60 million year old alien known as the C'tan who threatens the system of Pavonis as well as all the other Galaxies! :D This story serves as the breaking in of Ventris's new command and seems to have consequences for both Uriel and Pasanius! :D Arms should remain attached! :DThe second full novel Warriors of Ultramar sees our heroic gang on the eponymous planet of Taris Ultra where they have to defend of the Tyrannids who are looking for planet sized meals! :D On the face of it this looks to be a simple plot but this is deceptive as it is compounded by the presence of the Mortifactors a somewhat crazed seeming band that formed after the breaking up of the the original Ultramarine Legion following the Horus Heresy! :D This chapter has evolved along very different lines to that of what the original Ultramarine Primarch Roboute Guilliman laid down! :D This immediately leads to bucket loads of character conflict that drip off the page! :D There are also the classic moustache twirling villains featured here as well! :D Though even with these characters there are unexpected twists, just deserts and rip breaking humour! :DDead Sky, Black Sun is extremely different but as great as the previous stories with Uriel and Pasanius getting kicked out of the Ultramarines for the equivalent of not tying their shoelaces up properly, then promptly finding themselves on the chaos planet of The Eye of Terror! :D They find themselves caught in a war between Chaos Lords, Honsou, Berossus and Toramino, and and this leads them on a merry adventures full of horrors best described as 'Salted Pork' in Gimli style! :D There they run into a band of renegade Space Marines led by a former Raven Guard named Vaanes who despite Uriel's best attentions is clearly determined to win 'most likely to turn to the dark side' award much like Anakin Skywalker! :D Ventris manages to get the outlaws together and they manage to extract themselves and accomplish their mission, along with some half built Chaos Marines who underneath are on the right side! :D The book is a gritty adventure and puts Ventris and Pasanius into a real edge of the seat situation that never let up from the beginning! :D McNeil really put his characters through the wringer and this shows all the characters to all three-dimensionally realised with all the characters having their own motivations and objectives! :DThe Ultramarines Omnibus really shows the Ultramarines as being more than their reputation but at the same time as greater that it! :D The Ultramarines Omnibus work on all levels and serves as brilliant gritty book but at the same time it works on many layers! :D As you get with all types of Science Fiction and Fantasy, these levels work brilliantly and at the same time thing set things up for new books! :D Brilliant, gritty, philosophical fist pumping action adventure throughout! :D Brilliant and highly recommend! :D Go and get the next one! :D ...more","2022-01-27"
481,7702,"2019-04-15",5,"68cfaf505a6a1d33959d308bf872e7e58aafd289","Great action, and a quick fun read.","2022-01-27"
482,7702,"2017-05-28",5,b73b5a5af11edea6abdf76aea0238e47cfdd6307,Muy bueno,"2022-01-27"
483,7702,"2014-01-11",3,"88cfacf9b0e93ff17cdc516d3faf885c9a544a51","There's a bit of weirdness and non-canon action in here. Our hero and his sergeant are just..... really too human.They are more knights errant than the supermen they are supposed to be. Space Marines are so foreign in thought and deed that they are really alien. That's one of the big conflicts of the mythos.But its written well, and it was three books, so it has to be good for you to muscle through the ENTIRE thing.I wouldn't re-read it though. There's a bit of weirdness and non-canon action in here. Our hero and his sergeant are just..... really too human.They are more knights errant than the supermen they are supposed to be. Space Marines are so foreign in thought and deed that they are really alien. That's one of the big conflicts of the mythos.But its written well, and it was three books, so it has to be good for you to muscle through the ENTIRE thing.I wouldn't re-read it though. ...more","2022-01-27"
484,7702,"2019-07-12",3,f00fe2d41c3ea965cdd236140261d22ffcf03fae,"I would recommend this book to a young adult, were it not for the endless references to the huge warhammer universe and the long difficult Latin words, which, ultimately, would make for simple (almost said shallow) but slow reading. The author has definitely matured since this early work. Read Iron Warrior omnibus together with this book. There are stories or characters which tie in to the last story. Date of publication for each work is on the copyright page on the first few pages.","2022-01-27"
485,7702,"2017-11-29",4,"2b6632fdd32c12a4b56987ada9406a252a0e16ac","Does exactly what is says on the tin.Plenty of battles, tankfuls of honourable chaps in enormous armour and the nastiest bad guys you've ever come across...Happily, the many and varied fight scenes are interspersed with a surprising amount of interesting characters and enough back story to ensure your attention doesn't wander too far and the book become overly repetitive.Will take a break from the Ultramarines for a while, but will definitely return to the second omnibus before long Does exactly what is says on the tin.Plenty of battles, tankfuls of honourable chaps in enormous armour and the nastiest bad guys you've ever come across...Happily, the many and varied fight scenes are interspersed with a surprising amount of interesting characters and enough back story to ensure your attention doesn't wander too far and the book become overly repetitive.Will take a break from the Ultramarines for a while, but will definitely return to the second omnibus before long ...more","2022-01-27"
486,7702,"2017-08-14",3,"20c2fbac4034134c74ecb6d4826445b9926dc9b2","ÐÐµ Ð¾ÑÐ¸Ð»Ð¸Ð» :( ÐÐµÑÐ²ÑÐµ ÑÑÐ¸ ÐºÐ½Ð¸Ð³Ð¸ ÐµÑÐµ ÐºÐ¾Ðµ-ÐºÐ°Ðº, Ð½Ð¾ Ð´Ð°Ð»ÑÑÐµ ÑÐ¶Ðµ Ð½Ðµ Ð¼Ð¾Ð³ Ð²ÑÐ½Ð¾ÑÐ¸ÑÑ ÑÑÑ ÑÑÐ³Ð¾Ð¼Ð¾ÑÐ¸Ð½Ñ.","2022-01-27"
487,7702,"2016-12-14",5,a129e67d4beb7d7de95875c27b1e03e3ab33b1c3,This was AMAZING.the story was so well put together i really felt like i was in there with the ultramarines ^_^,"2022-01-27"
